2007 Federal Election House of Representatives First Preferences By Candidate By Polling Place for VIC [Event:13745 Phase:FinalResults Generated:2008-09-03T12:42:39 Cycle:349e38e7-5eda-4bc7-a4a0-805bff59620f Created:2008-08-13T17:22:12 Environment:TEST Site:Primary Server:TST-VTR04 Version:4.8.0.0]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlace,CandidateID,Surname,GivenNm,BallotPosition,Elected,HistoricElected,PartyAb,PartyNm,OrdinaryVotes,Swing
VIC,197,Aston,2952,Flamingo,18028,RALEIGH,Gerry,4,N,N,ALP,Australian Labor Party,730,7.02
VIC,197,Aston,2952,Flamingo,17640,LAKE,Peter,5,N,N,FFP,Family First,78,0.12
VIC,197,Aston,2952,Flamingo,18373,PEPPER,Adam,6,N,N,GRN,Australian Greens,75,0.2
VIC,197,Aston,2952,Flamingo,999,Informal,Informal,999,N,N,,Informal,49,-1.46
VIC,197,Aston,31743,Heany Park,17950,AZA,Rachal,1,N,N,DEM,Australian Democrats,40,-0.58
VIC,197,Aston,31743,Heany Park,17580,MITCHELL,Doug,2,N,N,CEC,Citizens Electoral Council,5,-0.37
VIC,197,Aston,31743,Heany Park,17236,PEARCE,Chris,3,Y,Y,LP,Liberal,2129,-9.58
VIC,197,Aston,31743,Heany Park,18028,RALEIGH,Gerry,4,N,N,ALP,Australian Labor Party,1747,9.09
VIC,197,Aston,31743,Heany Park,17640,LAKE,Peter,5,N,N,FFP,Family First,116,-0.18
VIC,197,Aston,31743,Heany Park,18373,PEPPER,Adam,6,N,N,GRN,Australian Greens,192,2.09
VIC,197,Aston,31743,Heany Park,999,Informal,Informal,999,N,N,,Informal,159,-0.21
VIC,197,Aston,31744,Karoo,17950,AZA,Rachal,1,N,N,DEM,Australian Democrats,41,0.2
VIC,197,Aston,31744,Karoo,17580,MITCHELL,Doug,2,N,N,CEC,Citizens Electoral Council,3,-0.24
VIC,197,Aston,31744,Karoo,17236,PEARCE,Chris,3,Y,Y,LP,Liberal,1967,-10.38
VIC,197,Aston,31744,Karoo,18028,RALEIGH,Gerry,4,N,N,ALP,Australian Labor Party,1339,9.78
VIC,197,Aston,31744,Karoo,17640,LAKE,Peter,5,N,N,FFP,Family First,137,0.88
VIC,197,Aston,31744,Karoo,18373,PEPPER,Adam,6,N,N,GRN,Australian Greens,146,0.55
VIC,197,Aston,31744,Karoo,999,Informal,Informal,999,N,N,,Informal,86,-2.44
VIC,197,Aston,2957,Kent Park,17950,AZA,Rachal,1,N,N,DEM,Australian Democrats,21,0.62
VIC,197,Aston,2957,Kent Park,17580,MITCHELL,Doug,2,N,N,CEC,Citizens Electoral Council,4,-0.44
VIC,197,Aston,2957,Kent Park,17236,PEARCE,Chris,3,Y,Y,LP,Liberal,552,-10.94
VIC,197,Aston,2957,Kent Park,18028,RALEIGH,Gerry,4,N,N,ALP,Australian Labor Party,486,10.85
VIC,197,Aston,2957,Kent Park,17640,LAKE,Peter,5,N,N,FFP,Family First,59,2.09
