2010 Federal Election House of Representatives First Preferences By Candidate By Polling Place for QLD [Event:15508 Phase:FinalResults Generated:2013-01-22T15:02:27 Cycle:109e02bb-5f15-4808-984f-b47255b191fb Created:2013-01-22T14:55:43 Environment:PROD Site:PARKES Server:NTR01 Version:6.0.10.10009]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlace,CandidateID,Surname,GivenNm,BallotPosition,Elected,HistoricElected,PartyAb,PartyNm,OrdinaryVotes,Swing
QLD,304,Blair,6445,Grandchester,21575,PETERSEN,Patricia May,5,N,N,GRN,The Greens,31,5.27
QLD,304,Blair,6445,Grandchester,999,Informal,Informal,999,N,N,,Informal,13,-0.17
QLD,304,Blair,6366,Haigslea,20743,ZABEL,Neil Leslie,1,N,N,LNQ,Liberal National Party of Queensland,212,-0.51
QLD,304,Blair,6366,Haigslea,21577,OLYSLAGERS,Joshua,2,N,N,FFP,Family First,15,2.68
QLD,304,Blair,6366,Haigslea,21570,NEUMANN,Shayne Kenneth,3,Y,Y,ALP,Australian Labor Party,85,-3.4
QLD,304,Blair,6366,Haigslea,20750,KING,Brad,4,N,N,IND,Independent,11,3.27
QLD,304,Blair,6366,Haigslea,21575,PETERSEN,Patricia May,5,N,N,GRN,The Greens,13,1.8
QLD,304,Blair,6366,Haigslea,999,Informal,Informal,999,N,N,,Informal,14,0.02
QLD,304,Blair,6367,Ipswich,20743,ZABEL,Neil Leslie,1,N,N,LNQ,Liberal National Party of Queensland,125,-5.06
QLD,304,Blair,6367,Ipswich,21577,OLYSLAGERS,Joshua,2,N,N,FFP,Family First,18,3.21
QLD,304,Blair,6367,Ipswich,21570,NEUMANN,Shayne Kenneth,3,Y,Y,ALP,Australian Labor Party,178,-9.19
QLD,304,Blair,6367,Ipswich,20750,KING,Brad,4,N,N,IND,Independent,12,2.97
QLD,304,Blair,6367,Ipswich,21575,PETERSEN,Patricia May,5,N,N,GRN,The Greens,71,11.07
QLD,304,Blair,6367,Ipswich,999,Informal,Informal,999,N,N,,Informal,18,1.12
QLD,304,Blair,47733,Ipswich BLAIR PPVC,20743,ZABEL,Neil Leslie,1,N,N,LNQ,Liberal National Party of Queensland,1448,-3.71
QLD,304,Blair,47733,Ipswich BLAIR PPVC,21577,OLYSLAGERS,Joshua,2,N,N,FFP,Family First,162,2.6
QLD,304,Blair,47733,Ipswich BLAIR PPVC,21570,NEUMANN,Shayne Kenneth,3,Y,Y,ALP,Australian Labor Party,1482,-5.72
QLD,304,Blair,47733,Ipswich BLAIR PPVC,20750,KING,Brad,4,N,N,IND,Independent,165,4.52
QLD,304,Blair,47733,Ipswich BLAIR PPVC,21575,PETERSEN,Patricia May,5,N,N,GRN,The Greens,394,5.51
QLD,304,Blair,47733,Ipswich BLAIR PPVC,999,Informal,Informal,999,N,N,,Informal,146,1.57
QLD,304,Blair,6352,Ipswich Central,20743,ZABEL,Neil Leslie,1,N,N,LNQ,Liberal National Party of Queensland,412,-4.95
QLD,304,Blair,6352,Ipswich Central,21577,OLYSLAGERS,Joshua,2,N,N,FFP,Family First,39,2.14
QLD,304,Blair,6352,Ipswich Central,21570,NEUMANN,Shayne Kenneth,3,Y,Y,ALP,Australian Labor Party,522,-8.44
QLD,304,Blair,6352,Ipswich Central,20750,KING,Brad,4,N,N,IND,Independent,47,3.9
QLD,304,Blair,6352,Ipswich Central,21575,PETERSEN,Patricia May,5,N,N,GRN,The Greens,185,9.94
QLD,304,Blair,6352,Ipswich Central,999,Informal,Informal,999,N,N,,Informal,58,1.55
QLD,304,Blair,6369,Karalee,20743,ZABEL,Neil Leslie,1,N,N,LNQ,Liberal National Party of Queensland,1210,-0.53
QLD,304,Blair,6369,Karalee,21577,OLYSLAGERS,Joshua,2,N,N,FFP,Family First,84,1.34
QLD,304,Blair,6369,Karalee,21570,NEUMANN,Shayne Kenneth,3,Y,Y,ALP,Australian Labor Party,860,-7.82
QLD,304,Blair,6369,Karalee,20750,KING,Brad,4,N,N,IND,Independent,85,3.38
QLD,304,Blair,6369,Karalee,21575,PETERSEN,Patricia May,5,N,N,GRN,The Greens,274,6.2
QLD,304,Blair,6369,Karalee,999,Informal,Informal,999,N,N,,Informal,99,1.06
QLD,304,Blair,5488,Kilcoy,20743,ZABEL,Neil Leslie,1,N,N,LNQ,Liberal National Party of Queensland,676,4.11
QLD,304,Blair,5488,Kilcoy,21577,OLYSLAGERS,Joshua,2,N,N,FFP,Family First,52,1.89
QLD,304,Blair,5488,Kilcoy,21570,NEUMANN,Shayne Kenneth,3,Y,Y,ALP,Australian Labor Party,403,-2.9
QLD,304,Blair,5488,Kilcoy,20750,KING,Brad,4,N,N,IND,Independent,76,5.85
QLD,304,Blair,5488,Kilcoy,21575,PETERSEN,Patricia May,5,N,N,GRN,The Greens,93,3.84
QLD,304,Blair,5488,Kilcoy,999,Informal,Informal,999,N,N,,Informal,78,3.46
QLD,304,Blair,6372,Leichhardt,20743,ZABEL,Neil Leslie,1,N,N,LNQ,Liberal National Party of Queensland,341,-1.03
QLD,304,Blair,6372,Leichhardt,21577,OLYSLAGERS,Joshua,2,N,N,FFP,Family First,69,3.98
QLD,304,Blair,6372,Leichhardt,21570,NEUMANN,Shayne Kenneth,3,Y,Y,ALP,Australian Labor Party,600,-12.2
QLD,304,Blair,6372,Leichhardt,20750,KING,Brad,4,N,N,IND,Independent,56,4.62
QLD,304,Blair,6372,Leichhardt,21575,PETERSEN,Patricia May,5,N,N,GRN,The Greens,146,8.41
QLD,304,Blair,6372,Leichhardt,999,Informal,Informal,999,N,N,,Informal,89,1.25
QLD,304,Blair,6373,Lowood,20743,ZABEL,Neil Leslie,1,N,N,LNQ,Liberal National Party of Queensland,595,-0.83
QLD,304,Blair,6373,Lowood,21577,OLYSLAGERS,Joshua,2,N,N,FFP,Family First,75,2.73
QLD,304,Blair,6373,Lowood,21570,NEUMANN,Shayne Kenneth,3,Y,Y,ALP,Australian Labor Party,477,-8.67
QLD,304,Blair,6373,Lowood,20750,KING,Brad,4,N,N,IND,Independent,48,3.67
QLD,304,Blair,6373,Lowood,21575,PETERSEN,Patricia May,5,N,N,GRN,The Greens,112,5.08
QLD,304,Blair,6373,Lowood,999,Informal,Informal,999,N,N,,Informal,93,2.17
QLD,304,Blair,6374,Marburg,20743,ZABEL,Neil Leslie,1,N,N,LNQ,Liberal National Party of Queensland,261,5.56
QLD,304,Blair,6374,Marburg,21577,OLYSLAGERS,Joshua,2,N,N,FFP,Family First,17,2.85
QLD,304,Blair,6374,Marburg,21570,NEUMANN,Shayne Kenneth,3,Y,Y,ALP,Australian Labor Party,119,-16.89
QLD,304,Blair,6374,Marburg,20750,KING,Brad,4,N,N,IND,Independent,16,3.46
QLD,304,Blair,6374,Marburg,21575,PETERSEN,Patricia May,5,N,N,GRN,The Greens,49,8.13
QLD,304,Blair,6374,Marburg,999,Informal,Informal,999,N,N,,Informal,16,1.32
QLD,304,Blair,6375,Minden,20743,ZABEL,Neil Leslie,1,N,N,LNQ,Liberal National Party of Queensland,340,2.17
QLD,304,Blair,6375,Minden,21577,OLYSLAGERS,Joshua,2,N,N,FFP,Family First,28,0.86
QLD,304,Blair,6375,Minden,21570,NEUMANN,Shayne Kenneth,3,Y,Y,ALP,Australian Labor Party,267,-7.78
QLD,304,Blair,6375,Minden,20750,KING,Brad,4,N,N,IND,Independent,32,4.43
QLD,304,Blair,6375,Minden,21575,PETERSEN,Patricia May,5,N,N,GRN,The Greens,55,2.38
QLD,304,Blair,6375,Minden,999,Informal,Informal,999,N,N,,Informal,28,0.5
QLD,304,Blair,5495,Moore,20743,ZABEL,Neil Leslie,1,N,N,LNQ,Liberal National Party of Queensland,148,0.49
QLD,304,Blair,5495,Moore,21577,OLYSLAGERS,Joshua,2,N,N,FFP,Family First,16,4.31
QLD,304,Blair,5495,Moore,21570,NEUMANN,Shayne Kenneth,3,Y,Y,ALP,Australian Labor Party,85,-10.85
QLD,304,Blair,5495,Moore,20750,KING,Brad,4,N,N,IND,Independent,12,4.33
QLD,304,Blair,5495,Moore,21575,PETERSEN,Patricia May,5,N,N,GRN,The Greens,16,3.57
QLD,304,Blair,5495,Moore,999,Informal,Informal,999,N,N,,Informal,14,1.61
QLD,304,Blair,5498,Mount Kilcoy,20743,ZABEL,Neil Leslie,1,N,N,LNQ,Liberal National Party of Queensland,228,2.34
QLD,304,Blair,5498,Mount Kilcoy,21577,OLYSLAGERS,Joshua,2,N,N,FFP,Family First,14,2.24
QLD,304,Blair,5498,Mount Kilcoy,21570,NEUMANN,Shayne Kenneth,3,Y,Y,ALP,Australian Labor Party,108,-1.73
QLD,304,Blair,5498,Mount Kilcoy,20750,KING,Brad,4,N,N,IND,Independent,13,3.34
QLD,304,Blair,5498,Mount Kilcoy,21575,PETERSEN,Patricia May,5,N,N,GRN,The Greens,26,4.31
QLD,304,Blair,5498,Mount Kilcoy,999,Informal,Informal,999,N,N,,Informal,23,3.26
QLD,304,Blair,6376,Mount Tarampa,20743,ZABEL,Neil Leslie,1,N,N,LNQ,Liberal National Party of Queensland,109,-3.51
QLD,304,Blair,6376,Mount Tarampa,21577,OLYSLAGERS,Joshua,2,N,N,FFP,Family First,7,0.84
QLD,304,Blair,6376,Mount Tarampa,21570,NEUMANN,Shayne Kenneth,3,Y,Y,ALP,Australian Labor Party,88,-1.57
QLD,304,Blair,6376,Mount Tarampa,20750,KING,Brad,4,N,N,IND,Independent,7,3.06
QLD,304,Blair,6376,Mount Tarampa,21575,PETERSEN,Patricia May,5,N,N,GRN,The Greens,18,2.97
QLD,304,Blair,6376,Mount Tarampa,999,Informal,Informal,999,N,N,,Informal,13,1.11
QLD,304,Blair,6357,Newtown Ipswich,20743,ZABEL,Neil Leslie,1,N,N,LNQ,Liberal National Party of Queensland,321,-5.77
QLD,304,Blair,6357,Newtown Ipswich,21577,OLYSLAGERS,Joshua,2,N,N,FFP,Family First,21,0.53
QLD,304,Blair,6357,Newtown Ipswich,21570,NEUMANN,Shayne Kenneth,3,Y,Y,ALP,Australian Labor Party,446,-4.37
QLD,304,Blair,6357,Newtown Ipswich,20750,KING,Brad,4,N,N,IND,Independent,43,4.48
QLD,304,Blair,6357,Newtown Ipswich,21575,PETERSEN,Patricia May,5,N,N,GRN,The Greens,128,8.46
QLD,304,Blair,6357,Newtown Ipswich,999,Informal,Informal,999,N,N,,Informal,64,2.95
