2010 Federal Election House of Representatives First Preferences By Candidate By Polling Place for ACT [Event:15508 Phase:FinalResults Generated:2013-01-22T15:02:24 Cycle:109e02bb-5f15-4808-984f-b47255b191fb Created:2013-01-22T14:55:43 Environment:PROD Site:PARKES Server:NTR01 Version:6.0.10.10009],,,,,,,,,,,,,,
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlace,CandidateID,Surname,GivenNm,BallotPosition,Elected,HistoricElected,PartyAb,PartyNm,OrdinaryVotes,Swing
ACT,101,Canberra,30092,Divisional Office (PREPOLL),20864,ELLERMAN,Sue,2,N,N,GRN,The Greens,383,9.78
ACT,101,Canberra,30092,Divisional Office (PREPOLL),21228,BRODTMANN,Gai,3,Y,N,ALP,Australian Labor Party,644,-11.9
ACT,101,Canberra,30092,Divisional Office (PREPOLL),999,Informal,Informal,999,N,N,,Informal,78,2.86
ACT,101,Canberra,8767,Duffy,20863,JONES,Giulia,1,N,N,LIB,Liberal,645,1.99
ACT,101,Canberra,8767,Duffy,20864,ELLERMAN,Sue,2,N,N,GRN,The Greens,429,6.73
ACT,101,Canberra,8767,Duffy,21228,BRODTMANN,Gai,3,Y,N,ALP,Australian Labor Party,936,-7.98
ACT,101,Canberra,8767,Duffy,999,Informal,Informal,999,N,N,,Informal,80,2.27
ACT,101,Canberra,8768,Fadden,20863,JONES,Giulia,1,N,N,LIB,Liberal,978,1.16
ACT,101,Canberra,8768,Fadden,20864,ELLERMAN,Sue,2,N,N,GRN,The Greens,359,4.05
ACT,101,Canberra,8768,Fadden,21228,BRODTMANN,Gai,3,Y,N,ALP,Australian Labor Party,1000,-4.55
ACT,101,Canberra,8768,Fadden,999,Informal,Informal,999,N,N,,Informal,90,1.94
ACT,101,Canberra,8769,Farrer,20863,JONES,Giulia,1,N,N,LIB,Liberal,1211,1.79
ACT,101,Canberra,8769,Farrer,20864,ELLERMAN,Sue,2,N,N,GRN,The Greens,416,4.34
ACT,101,Canberra,8769,Farrer,21228,BRODTMANN,Gai,3,Y,N,ALP,Australian Labor Party,1136,-5.47
ACT,101,Canberra,8769,Farrer,999,Informal,Informal,999,N,N,,Informal,117,1.86
ACT,101,Canberra,8771,Gilmore,20863,JONES,Giulia,1,N,N,LIB,Liberal,861,3.03
ACT,101,Canberra,8771,Gilmore,20864,ELLERMAN,Sue,2,N,N,GRN,The Greens,304,3.52
ACT,101,Canberra,8771,Gilmore,21228,BRODTMANN,Gai,3,Y,N,ALP,Australian Labor Party,1007,-5.76
ACT,101,Canberra,8771,Gilmore,999,Informal,Informal,999,N,N,,Informal,142,3.79
ACT,101,Canberra,12072,Gordon,20863,JONES,Giulia,1,N,N,LIB,Liberal,1507,-1.34
ACT,101,Canberra,12072,Gordon,20864,ELLERMAN,Sue,2,N,N,GRN,The Greens,606,6.33
ACT,101,Canberra,12072,Gordon,21228,BRODTMANN,Gai,3,Y,N,ALP,Australian Labor Party,1875,-4.32
ACT,101,Canberra,12072,Gordon,999,Informal,Informal,999,N,N,,Informal,309,4.16
ACT,101,Canberra,8772,Gowrie,20863,JONES,Giulia,1,N,N,LIB,Liberal,771,1.49
ACT,101,Canberra,8772,Gowrie,20864,ELLERMAN,Sue,2,N,N,GRN,The Greens,346,6.54
ACT,101,Canberra,8772,Gowrie,21228,BRODTMANN,Gai,3,Y,N,ALP,Australian Labor Party,892,-6.77
ACT,101,Canberra,8772,Gowrie,999,Informal,Informal,999,N,N,,Informal,143,3.98
ACT,101,Canberra,8817,Griffith,20863,JONES,Giulia,1,N,N,LIB,Liberal,691,0.56
ACT,101,Canberra,8817,Griffith,20864,ELLERMAN,Sue,2,N,N,GRN,The Greens,362,4.82
ACT,101,Canberra,8817,Griffith,21228,BRODTMANN,Gai,3,Y,N,ALP,Australian Labor Party,735,-5.13
ACT,101,Canberra,8817,Griffith,999,Informal,Informal,999,N,N,,Informal,72,1.3
ACT,101,Canberra,8773,Holder,20863,JONES,Giulia,1,N,N,LIB,Liberal,684,2.95
ACT,101,Canberra,8773,Holder,20864,ELLERMAN,Sue,2,N,N,GRN,The Greens,380,6.37
ACT,101,Canberra,8773,Holder,21228,BRODTMANN,Gai,3,Y,N,ALP,Australian Labor Party,841,-8.53
ACT,101,Canberra,8773,Holder,999,Informal,Informal,999,N,N,,Informal,70,1.21
ACT,101,Canberra,8774,Hughes,20863,JONES,Giulia,1,N,N,LIB,Liberal,1061,2.89
ACT,101,Canberra,8774,Hughes,20864,ELLERMAN,Sue,2,N,N,GRN,The Greens,551,4.73
ACT,101,Canberra,8774,Hughes,21228,BRODTMANN,Gai,3,Y,N,ALP,Australian Labor Party,1156,-7.15
ACT,101,Canberra,8774,Hughes,999,Informal,Informal,999,N,N,,Informal,116,2.05
ACT,101,Canberra,8884,Isabella Plains,20863,JONES,Giulia,1,N,N,LIB,Liberal,905,-0.87
ACT,101,Canberra,8884,Isabella Plains,20864,ELLERMAN,Sue,2,N,N,GRN,The Greens,433,6.79
ACT,101,Canberra,8884,Isabella Plains,21228,BRODTMANN,Gai,3,Y,N,ALP,Australian Labor Party,1286,-5.08
ACT,101,Canberra,8884,Isabella Plains,999,Informal,Informal,999,N,N,,Informal,174,3.39
ACT,101,Canberra,8776,Kambah North,20863,JONES,Giulia,1,N,N,LIB,Liberal,905,6.48
ACT,101,Canberra,8776,Kambah North,20864,ELLERMAN,Sue,2,N,N,GRN,The Greens,436,3.72
ACT,101,Canberra,8776,Kambah North,21228,BRODTMANN,Gai,3,Y,N,ALP,Australian Labor Party,1104,-9.18
ACT,101,Canberra,8776,Kambah North,999,Informal,Informal,999,N,N,,Informal,115,1.79
ACT,101,Canberra,8777,Kambah South,20863,JONES,Giulia,1,N,N,LIB,Liberal,626,2.89
ACT,101,Canberra,8777,Kambah South,20864,ELLERMAN,Sue,2,N,N,GRN,The Greens,386,5.35
ACT,101,Canberra,8777,Kambah South,21228,BRODTMANN,Gai,3,Y,N,ALP,Australian Labor Party,965,-7.08
ACT,101,Canberra,8777,Kambah South,999,Informal,Informal,999,N,N,,Informal,103,2.38
ACT,101,Canberra,8778,Kambah West,20863,JONES,Giulia,1,N,N,LIB,Liberal,980,2.15
ACT,101,Canberra,8778,Kambah West,20864,ELLERMAN,Sue,2,N,N,GRN,The Greens,528,5.17
ACT,101,Canberra,8778,Kambah West,21228,BRODTMANN,Gai,3,Y,N,ALP,Australian Labor Party,1307,-6.39
ACT,101,Canberra,8778,Kambah West,999,Informal,Informal,999,N,N,,Informal,145,2.46
ACT,101,Canberra,8779,Lyons,20863,JONES,Giulia,1,N,N,LIB,Liberal,458,1.77
ACT,101,Canberra,8779,Lyons,20864,ELLERMAN,Sue,2,N,N,GRN,The Greens,347,6.44
ACT,101,Canberra,8779,Lyons,21228,BRODTMANN,Gai,3,Y,N,ALP,Australian Labor Party,695,-7.55
ACT,101,Canberra,8779,Lyons,999,Informal,Informal,999,N,N,,Informal,84,2.88
ACT,101,Canberra,8780,Mawson,20863,JONES,Giulia,1,N,N,LIB,Liberal,1021,3.7
ACT,101,Canberra,8780,Mawson,20864,ELLERMAN,Sue,2,N,N,GRN,The Greens,447,4.86
ACT,101,Canberra,8780,Mawson,21228,BRODTMANN,Gai,3,Y,N,ALP,Australian Labor Party,1080,-7.77
ACT,101,Canberra,8780,Mawson,999,Informal,Informal,999,N,N,,Informal,113,1.89
ACT,101,Canberra,8781,Monash,20863,JONES,Giulia,1,N,N,LIB,Liberal,1138,1.82
ACT,101,Canberra,8781,Monash,20864,ELLERMAN,Sue,2,N,N,GRN,The Greens,453,5.29
ACT,101,Canberra,8781,Monash,21228,BRODTMANN,Gai,3,Y,N,ALP,Australian Labor Party,1337,-6.11
ACT,101,Canberra,8781,Monash,999,Informal,Informal,999,N,N,,Informal,182,3.24
ACT,101,Canberra,8782,Narrabundah,20863,JONES,Giulia,1,N,N,LIB,Liberal,639,3.89
ACT,101,Canberra,8782,Narrabundah,20864,ELLERMAN,Sue,2,N,N,GRN,The Greens,456,3.45
ACT,101,Canberra,8782,Narrabundah,21228,BRODTMANN,Gai,3,Y,N,ALP,Australian Labor Party,983,-6.62
ACT,101,Canberra,8782,Narrabundah,999,Informal,Informal,999,N,N,,Informal,125,2.58
ACT,101,Canberra,32706,Norfolk Island PPVC,20863,JONES,Giulia,1,N,N,LIB,Liberal,0,-34.18
ACT,101,Canberra,32706,Norfolk Island PPVC,20864,ELLERMAN,Sue,2,N,N,GRN,The Greens,0,-13.92
ACT,101,Canberra,32706,Norfolk Island PPVC,21228,BRODTMANN,Gai,3,Y,N,ALP,Australian Labor Party,0,-50.63
ACT,101,Canberra,32706,Norfolk Island PPVC,999,Informal,Informal,999,N,N,,Informal,0,-1.25
ACT,101,Canberra,8783,Oaks Estate,20863,JONES,Giulia,1,N,N,LIB,Liberal,34,-4.26
ACT,101,Canberra,8783,Oaks Estate,20864,ELLERMAN,Sue,2,N,N,GRN,The Greens,43,10.11
ACT,101,Canberra,8783,Oaks Estate,21228,BRODTMANN,Gai,3,Y,N,ALP,Australian Labor Party,60,-3.72
ACT,101,Canberra,8783,Oaks Estate,999,Informal,Informal,999,N,N,,Informal,20,8.66
ACT,101,Canberra,8784,Pearce,20863,JONES,Giulia,1,N,N,LIB,Liberal,1091,3.41
ACT,101,Canberra,8784,Pearce,20864,ELLERMAN,Sue,2,N,N,GRN,The Greens,563,3.87
ACT,101,Canberra,8784,Pearce,21228,BRODTMANN,Gai,3,Y,N,ALP,Australian Labor Party,1413,-6.68
ACT,101,Canberra,8784,Pearce,999,Informal,Informal,999,N,N,,Informal,141,2.27
ACT,101,Canberra,58809,Prison Mobile Team 1,20863,JONES,Giulia,1,N,N,LIB,Liberal,3,-14.44
ACT,101,Canberra,58809,Prison Mobile Team 1,20864,ELLERMAN,Sue,2,N,N,GRN,The Greens,4,28.89
ACT,101,Canberra,58809,Prison Mobile Team 1,21228,BRODTMANN,Gai,3,Y,N,ALP,Australian Labor Party,3,-14.44
ACT,101,Canberra,58809,Prison Mobile Team 1,999,Informal,Informal,999,N,N,,Informal,2,16.67
ACT,101,Canberra,8785,Red Hill,20863,JONES,Giulia,1,N,N,LIB,Liberal,886,1.34
ACT,101,Canberra,8785,Red Hill,20864,ELLERMAN,Sue,2,N,N,GRN,The Greens,428,5.19
ACT,101,Canberra,8785,Red Hill,21228,BRODTMANN,Gai,3,Y,N,ALP,Australian Labor Party,903,-5.92
ACT,101,Canberra,8785,Red Hill,999,Informal,Informal,999,N,N,,Informal,100,2.96
ACT,101,Canberra,8786,Richardson,20863,JONES,Giulia,1,N,N,LIB,Liberal,648,3.5
ACT,101,Canberra,8786,Richardson,20864,ELLERMAN,Sue,2,N,N,GRN,The Greens,270,5.69
ACT,101,Canberra,8786,Richardson,21228,BRODTMANN,Gai,3,Y,N,ALP,Australian Labor Party,832,-7.65
ACT,101,Canberra,8786,Richardson,999,Informal,Informal,999,N,N,,Informal,117,1.94
ACT,101,Canberra,32712,Special Hospital Team 1,20863,JONES,Giulia,1,N,N,LIB,Liberal,58,1.49
ACT,101,Canberra,32712,Special Hospital Team 1,20864,ELLERMAN,Sue,2,N,N,GRN,The Greens,11,-2.65
ACT,101,Canberra,32712,Special Hospital Team 1,21228,BRODTMANN,Gai,3,Y,N,ALP,Australian Labor Party,59,2.27
ACT,101,Canberra,32712,Special Hospital Team 1,999,Informal,Informal,999,N,N,,Informal,4,-0.23
ACT,101,Canberra,58810,Special Hospital Team 2,20863,JONES,Giulia,1,N,N,LIB,Liberal,79,11.84
ACT,101,Canberra,58810,Special Hospital Team 2,20864,ELLERMAN,Sue,2,N,N,GRN,The Greens,16,0.3
ACT,101,Canberra,58810,Special Hospital Team 2,21228,BRODTMANN,Gai,3,Y,N,ALP,Australian Labor Party,46,-10.98
ACT,101,Canberra,58810,Special Hospital Team 2,999,Informal,Informal,999,N,N,,Informal,11,4.42
ACT,101,Canberra,58811,Special Hospital Team 3,20863,JONES,Giulia,1,N,N,LIB,Liberal,47,2.49
ACT,101,Canberra,58811,Special Hospital Team 3,20864,ELLERMAN,Sue,2,N,N,GRN,The Greens,9,-2.1
ACT,101,Canberra,58811,Special Hospital Team 3,21228,BRODTMANN,Gai,3,Y,N,ALP,Australian Labor Party,45,0.51
ACT,101,Canberra,58811,Special Hospital Team 3,999,Informal,Informal,999,N,N,,Informal,6,2.93
ACT,101,Canberra,46425,Stirling,20863,JONES,Giulia,1,N,N,LIB,Liberal,373,10.86
ACT,101,Canberra,46425,Stirling,20864,ELLERMAN,Sue,2,N,N,GRN,The Greens,167,3.85
ACT,101,Canberra,46425,Stirling,21228,BRODTMANN,Gai,3,Y,N,ALP,Australian Labor Party,405,-13.63
ACT,101,Canberra,46425,Stirling,999,Informal,Informal,999,N,N,,Informal,36,2.48
ACT,101,Canberra,8788,Tharwa,20863,JONES,Giulia,1,N,N,LIB,Liberal,54,-1.93
ACT,101,Canberra,8788,Tharwa,20864,ELLERMAN,Sue,2,N,N,GRN,The Greens,23,0.54
ACT,101,Canberra,8788,Tharwa,21228,BRODTMANN,Gai,3,Y,N,ALP,Australian Labor Party,49,1.39
ACT,101,Canberra,8788,Tharwa,999,Informal,Informal,999,N,N,,Informal,3,-0.7
ACT,101,Canberra,11878,Theodore,20863,JONES,Giulia,1,N,N,LIB,Liberal,640,-0.68
ACT,101,Canberra,11878,Theodore,20864,ELLERMAN,Sue,2,N,N,GRN,The Greens,315,6.04
ACT,101,Canberra,11878,Theodore,21228,BRODTMANN,Gai,3,Y,N,ALP,Australian Labor Party,810,-4.37
ACT,101,Canberra,11878,Theodore,999,Informal,Informal,999,N,N,,Informal,81,2.55
ACT,101,Canberra,32704,Tuggeranong PPVC,20863,JONES,Giulia,1,N,N,LIB,Liberal,2938,5.32
ACT,101,Canberra,32704,Tuggeranong PPVC,20864,ELLERMAN,Sue,2,N,N,GRN,The Greens,1179,2.18
ACT,101,Canberra,32704,Tuggeranong PPVC,21228,BRODTMANN,Gai,3,Y,N,ALP,Australian Labor Party,3319,-6.74
ACT,101,Canberra,32704,Tuggeranong PPVC,999,Informal,Informal,999,N,N,,Informal,536,4.99
ACT,101,Canberra,8790,Wanniassa,20863,JONES,Giulia,1,N,N,LIB,Liberal,875,4.17
ACT,101,Canberra,8790,Wanniassa,20864,ELLERMAN,Sue,2,N,N,GRN,The Greens,449,6.12
ACT,101,Canberra,8790,Wanniassa,21228,BRODTMANN,Gai,3,Y,N,ALP,Australian Labor Party,1220,-9.57
ACT,101,Canberra,8790,Wanniassa,999,Informal,Informal,999,N,N,,Informal,197,4.52
ACT,101,Canberra,8791,Wanniassa Hills,20863,JONES,Giulia,1,N,N,LIB,Liberal,841,-0.18
ACT,101,Canberra,8791,Wanniassa Hills,20864,ELLERMAN,Sue,2,N,N,GRN,The Greens,449,5.64
ACT,101,Canberra,8791,Wanniassa Hills,21228,BRODTMANN,Gai,3,Y,N,ALP,Australian Labor Party,1188,-4.58
ACT,101,Canberra,8791,Wanniassa Hills,999,Informal,Informal,999,N,N,,Informal,99,1.57
ACT,101,Canberra,8792,Waramanga,20863,JONES,Giulia,1,N,N,LIB,Liberal,921,1.67
ACT,101,Canberra,8792,Waramanga,20864,ELLERMAN,Sue,2,N,N,GRN,The Greens,551,5.86
ACT,101,Canberra,8792,Waramanga,21228,BRODTMANN,Gai,3,Y,N,ALP,Australian Labor Party,1292,-6.59
ACT,101,Canberra,8792,Waramanga,999,Informal,Informal,999,N,N,,Informal,131,1.92
ACT,101,Canberra,8793,Weston,20863,JONES,Giulia,1,N,N,LIB,Liberal,494,2.59
ACT,101,Canberra,8793,Weston,20864,ELLERMAN,Sue,2,N,N,GRN,The Greens,269,3.82
ACT,101,Canberra,8793,Weston,21228,BRODTMANN,Gai,3,Y,N,ALP,Australian Labor Party,691,-5.4
ACT,101,Canberra,8793,Weston,999,Informal,Informal,999,N,N,,Informal,51,1.21
ACT,101,Canberra,32705,Woden PPVC,20863,JONES,Giulia,1,N,N,LIB,Liberal,2573,5.27
ACT,101,Canberra,32705,Woden PPVC,20864,ELLERMAN,Sue,2,N,N,GRN,The Greens,1218,5.03
ACT,101,Canberra,32705,Woden PPVC,21228,BRODTMANN,Gai,3,Y,N,ALP,Australian Labor Party,2726,-9.53
ACT,101,Canberra,32705,Woden PPVC,999,Informal,Informal,999,N,N,,Informal,305,2.73
ACT,101,Canberra,8840,Yarralumla,20863,JONES,Giulia,1,N,N,LIB,Liberal,703,2.82
ACT,101,Canberra,8840,Yarralumla,20864,ELLERMAN,Sue,2,N,N,GRN,The Greens,358,4
ACT,101,Canberra,8840,Yarralumla,21228,BRODTMANN,Gai,3,Y,N,ALP,Australian Labor Party,743,-6.47
ACT,101,Canberra,8840,Yarralumla,999,Informal,Informal,999,N,N,,Informal,70,2.19
ACT,102,Fraser,8801,Ainslie North,20858,MILLIGAN,James Keith,1,N,N,LIB,Liberal,470,1.12
ACT,102,Fraser,8801,Ainslie North,21307,HEDGES-PHILLIPS,Quintin,2,N,N,SPA,Secular Party of Australia,36,1.59
ACT,102,Fraser,8801,Ainslie North,21210,LEIGH,Andrew,3,Y,N,ALP,Australian Labor Party,1048,-10.35
ACT,102,Fraser,8801,Ainslie North,20860,ESGUERRA,Indra,4,N,N,GRN,The Greens,706,11.64
ACT,102,Fraser,8801,Ainslie North,999,Informal,Informal,999,N,N,,Informal,99,0.91
ACT,102,Fraser,8804,Ainslie South,20858,MILLIGAN,James Keith,1,N,N,LIB,Liberal,169,-2.15
ACT,102,Fraser,8804,Ainslie South,21307,HEDGES-PHILLIPS,Quintin,2,N,N,SPA,Secular Party of Australia,20,2.42
ACT,102,Fraser,8804,Ainslie South,21210,LEIGH,Andrew,3,Y,N,ALP,Australian Labor Party,399,-6.22
ACT,102,Fraser,8804,Ainslie South,20860,ESGUERRA,Indra,4,N,N,GRN,The Greens,239,9.96
ACT,102,Fraser,8804,Ainslie South,999,Informal,Informal,999,N,N,,Informal,27,1.54
ACT,102,Fraser,38197,Amaroo,20858,MILLIGAN,James Keith,1,N,N,LIB,Liberal,1252,-4.11
ACT,102,Fraser,38197,Amaroo,21307,HEDGES-PHILLIPS,Quintin,2,N,N,SPA,Secular Party of Australia,41,1.35
ACT,102,Fraser,38197,Amaroo,21210,LEIGH,Andrew,3,Y,N,ALP,Australian Labor Party,1369,1.67
ACT,102,Fraser,38197,Amaroo,20860,ESGUERRA,Indra,4,N,N,GRN,The Greens,375,4.02
ACT,102,Fraser,38197,Amaroo,999,Informal,Informal,999,N,N,,Informal,121,1.63
ACT,102,Fraser,8803,Aranda,20858,MILLIGAN,James Keith,1,N,N,LIB,Liberal,685,1.67
ACT,102,Fraser,8803,Aranda,21307,HEDGES-PHILLIPS,Quintin,2,N,N,SPA,Secular Party of Australia,53,1.9
ACT,102,Fraser,8803,Aranda,21210,LEIGH,Andrew,3,Y,N,ALP,Australian Labor Party,1330,-8.45
ACT,102,Fraser,8803,Aranda,20860,ESGUERRA,Indra,4,N,N,GRN,The Greens,719,8.28
ACT,102,Fraser,8803,Aranda,999,Informal,Informal,999,N,N,,Informal,88,1.1
ACT,102,Fraser,8805,Belconnen,20858,MILLIGAN,James Keith,1,N,N,LIB,Liberal,752,0.87
ACT,102,Fraser,8805,Belconnen,21307,HEDGES-PHILLIPS,Quintin,2,N,N,SPA,Secular Party of Australia,65,2.6
ACT,102,Fraser,8805,Belconnen,21210,LEIGH,Andrew,3,Y,N,ALP,Australian Labor Party,1124,-5.8
ACT,102,Fraser,8805,Belconnen,20860,ESGUERRA,Indra,4,N,N,GRN,The Greens,562,7.46
ACT,102,Fraser,8805,Belconnen,999,Informal,Informal,999,N,N,,Informal,110,1.31
ACT,102,Fraser,32464,Belconnen PPVC,20858,MILLIGAN,James Keith,1,N,N,LIB,Liberal,2591,5.11
ACT,102,Fraser,32464,Belconnen PPVC,21307,HEDGES-PHILLIPS,Quintin,2,N,N,SPA,Secular Party of Australia,142,1.94
ACT,102,Fraser,32464,Belconnen PPVC,21210,LEIGH,Andrew,3,Y,N,ALP,Australian Labor Party,3320,-5.1
ACT,102,Fraser,32464,Belconnen PPVC,20860,ESGUERRA,Indra,4,N,N,GRN,The Greens,1261,2.75
ACT,102,Fraser,32464,Belconnen PPVC,999,Informal,Informal,999,N,N,,Informal,371,3.48
ACT,102,Fraser,8802,Braddon,20858,MILLIGAN,James Keith,1,N,N,LIB,Liberal,441,-0.96
ACT,102,Fraser,8802,Braddon,21307,HEDGES-PHILLIPS,Quintin,2,N,N,SPA,Secular Party of Australia,49,2.6
ACT,102,Fraser,8802,Braddon,21210,LEIGH,Andrew,3,Y,N,ALP,Australian Labor Party,859,-8.36
ACT,102,Fraser,8802,Braddon,20860,ESGUERRA,Indra,4,N,N,GRN,The Greens,534,10.98
ACT,102,Fraser,8802,Braddon,999,Informal,Informal,999,N,N,,Informal,107,2.53
ACT,102,Fraser,12073,Bruce,20858,MILLIGAN,James Keith,1,N,N,LIB,Liberal,312,-0.3
ACT,102,Fraser,12073,Bruce,21307,HEDGES-PHILLIPS,Quintin,2,N,N,SPA,Secular Party of Australia,15,1.68
ACT,102,Fraser,12073,Bruce,21210,LEIGH,Andrew,3,Y,N,ALP,Australian Labor Party,429,-1.8
ACT,102,Fraser,12073,Bruce,20860,ESGUERRA,Indra,4,N,N,GRN,The Greens,138,3.66
ACT,102,Fraser,12073,Bruce,999,Informal,Informal,999,N,N,,Informal,36,1.94
ACT,102,Fraser,8806,Campbell,20858,MILLIGAN,James Keith,1,N,N,LIB,Liberal,1008,5.92
ACT,102,Fraser,8806,Campbell,21307,HEDGES-PHILLIPS,Quintin,2,N,N,SPA,Secular Party of Australia,36,1.71
ACT,102,Fraser,8806,Campbell,21210,LEIGH,Andrew,3,Y,N,ALP,Australian Labor Party,688,-9.07
ACT,102,Fraser,8806,Campbell,20860,ESGUERRA,Indra,4,N,N,GRN,The Greens,377,5.13
ACT,102,Fraser,8806,Campbell,999,Informal,Informal,999,N,N,,Informal,57,1.03
ACT,102,Fraser,8807,Charnwood,20858,MILLIGAN,James Keith,1,N,N,LIB,Liberal,1161,1.84
ACT,102,Fraser,8807,Charnwood,21307,HEDGES-PHILLIPS,Quintin,2,N,N,SPA,Secular Party of Australia,76,2.18
ACT,102,Fraser,8807,Charnwood,21210,LEIGH,Andrew,3,Y,N,ALP,Australian Labor Party,1759,-3.57
ACT,102,Fraser,8807,Charnwood,20860,ESGUERRA,Indra,4,N,N,GRN,The Greens,496,4.26
ACT,102,Fraser,8807,Charnwood,999,Informal,Informal,999,N,N,,Informal,252,4.05
ACT,102,Fraser,8808,City,20858,MILLIGAN,James Keith,1,N,N,LIB,Liberal,360,-0.14
ACT,102,Fraser,8808,City,21307,HEDGES-PHILLIPS,Quintin,2,N,N,SPA,Secular Party of Australia,46,3.14
