2010 Federal Election House of Representatives First Preferences By Candidate By Polling Place for TAS [Event:15508 Phase:FinalResults Generated:2013-01-22T15:02:24 Cycle:109e02bb-5f15-4808-984f-b47255b191fb Created:2013-01-22T14:55:43 Environment:PROD Site:PARKES Server:NTR01 Version:6.0.10.10009]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlace,CandidateID,Surname,GivenNm,BallotPosition,Elected,HistoricElected,PartyAb,PartyNm,OrdinaryVotes,Swing
TAS,192,Bass,8335,Ringarooma,999,Informal,Informal,999,N,N,,Informal,15,1.25
TAS,192,Bass,8336,Riverside,21024,TITMUS,Steve,1,N,N,LP,Liberal,1114,-5.45
TAS,192,Bass,8336,Riverside,21013,LYONS,Geoff,2,Y,N,ALP,Australian Labor Party,960,9.03
TAS,192,Bass,8336,Riverside,20780,COLGRAVE,Sancia Geraldine,3,N,N,GRN,Australian Greens,401,0.59
TAS,192,Bass,8336,Riverside,21751,WATTS,Adrian,4,N,N,CEC,Citizens Electoral Council,32,1.14
TAS,192,Bass,8336,Riverside,999,Informal,Informal,999,N,N,,Informal,79,0.62
TAS,192,Bass,8338,Riverside West,21024,TITMUS,Steve,1,N,N,LP,Liberal,506,-2.25
TAS,192,Bass,8338,Riverside West,21013,LYONS,Geoff,2,Y,N,ALP,Australian Labor Party,481,9.15
TAS,192,Bass,8338,Riverside West,20780,COLGRAVE,Sancia Geraldine,3,N,N,GRN,Australian Greens,138,-3.62
TAS,192,Bass,8338,Riverside West,21751,WATTS,Adrian,4,N,N,CEC,Citizens Electoral Council,13,1.03
TAS,192,Bass,8338,Riverside West,999,Informal,Informal,999,N,N,,Informal,44,1.5
TAS,192,Bass,8864,Rocherlea,21024,TITMUS,Steve,1,N,N,LP,Liberal,192,-4.79
TAS,192,Bass,8864,Rocherlea,21013,LYONS,Geoff,2,Y,N,ALP,Australian Labor Party,438,10.25
TAS,192,Bass,8864,Rocherlea,20780,COLGRAVE,Sancia Geraldine,3,N,N,GRN,Australian Greens,73,0.4
TAS,192,Bass,8864,Rocherlea,21751,WATTS,Adrian,4,N,N,CEC,Citizens Electoral Council,8,0.29
TAS,192,Bass,8864,Rocherlea,999,Informal,Informal,999,N,N,,Informal,52,1.47
TAS,192,Bass,8294,Sandhill,21024,TITMUS,Steve,1,N,N,LP,Liberal,113,-8.59
TAS,192,Bass,8294,Sandhill,21013,LYONS,Geoff,2,Y,N,ALP,Australian Labor Party,119,9.88
TAS,192,Bass,8294,Sandhill,20780,COLGRAVE,Sancia Geraldine,3,N,N,GRN,Australian Greens,40,-0.68
TAS,192,Bass,8294,Sandhill,21751,WATTS,Adrian,4,N,N,CEC,Citizens Electoral Council,2,0.73
TAS,192,Bass,8294,Sandhill,999,Informal,Informal,999,N,N,,Informal,9,-1.87
TAS,192,Bass,8340,Scottsdale,21024,TITMUS,Steve,1,N,N,LP,Liberal,903,-5.51
TAS,192,Bass,8340,Scottsdale,21013,LYONS,Geoff,2,Y,N,ALP,Australian Labor Party,720,7.53
TAS,192,Bass,8340,Scottsdale,20780,COLGRAVE,Sancia Geraldine,3,N,N,GRN,Australian Greens,118,0.69
TAS,192,Bass,8340,Scottsdale,21751,WATTS,Adrian,4,N,N,CEC,Citizens Electoral Council,40,0.94
TAS,192,Bass,8340,Scottsdale,999,Informal,Informal,999,N,N,,Informal,79,0.48
TAS,192,Bass,8330,South Launceston,21024,TITMUS,Steve,1,N,N,LP,Liberal,198,1.78
TAS,192,Bass,8330,South Launceston,21013,LYONS,Geoff,2,Y,N,ALP,Australian Labor Party,197,3.76
TAS,192,Bass,8330,South Launceston,20780,COLGRAVE,Sancia Geraldine,3,N,N,GRN,Australian Greens,114,-2.73
TAS,192,Bass,8330,South Launceston,21751,WATTS,Adrian,4,N,N,CEC,Citizens Electoral Council,7,1.18
