2010 Federal Election House of Representatives First Preferences By Candidate By Polling Place for WA [Event:15508 Phase:FinalResults Generated:2013-01-22T15:02:26 Cycle:109e02bb-5f15-4808-984f-b47255b191fb Created:2013-01-22T14:55:43 Environment:PROD Site:PARKES Server:NTR01 Version:6.0.10.10009]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlace,CandidateID,Surname,GivenNm,BallotPosition,Elected,HistoricElected,PartyAb,PartyNm,OrdinaryVotes,Swing
WA,235,Brand,33043,Greenfields BRAND PPVC,20909,GRAY,Gary,5,Y,Y,ALP,Australian Labor Party,1084,-3.57
WA,235,Brand,33043,Greenfields BRAND PPVC,999,Informal,Informal,999,N,N,,Informal,90,1.35
WA,235,Brand,31809,Greenfields East,20799,JECKS,Dawn,1,N,N,GRN,The Greens,186,9.39
WA,235,Brand,31809,Greenfields East,20857,GORDIN,Donna,2,N,N,LP,Liberal,438,-2
WA,235,Brand,31809,Greenfields East,21242,BURDETT,Robert,3,N,N,CDP,Christian Democratic Party,14,0
WA,235,Brand,31809,Greenfields East,21275,NEWHOUSE,Andrew,4,N,N,FFP,Family First,36,0.33
WA,235,Brand,31809,Greenfields East,20909,GRAY,Gary,5,Y,Y,ALP,Australian Labor Party,515,-5.41
WA,235,Brand,31809,Greenfields East,999,Informal,Informal,999,N,N,,Informal,96,2.23
WA,235,Brand,7488,Hillman,20799,JECKS,Dawn,1,N,N,GRN,The Greens,273,8.8
WA,235,Brand,7488,Hillman,20857,GORDIN,Donna,2,N,N,LP,Liberal,442,1.09
WA,235,Brand,7488,Hillman,21242,BURDETT,Robert,3,N,N,CDP,Christian Democratic Party,29,-0.75
WA,235,Brand,7488,Hillman,21275,NEWHOUSE,Andrew,4,N,N,FFP,Family First,35,0.95
WA,235,Brand,7488,Hillman,20909,GRAY,Gary,5,Y,Y,ALP,Australian Labor Party,675,-8.28
WA,235,Brand,7488,Hillman,999,Informal,Informal,999,N,N,,Informal,95,0.61
WA,235,Brand,47748,Lakelands,20799,JECKS,Dawn,1,N,N,GRN,The Greens,64,4.15
WA,235,Brand,47748,Lakelands,20857,GORDIN,Donna,2,N,N,LP,Liberal,271,-0.9
WA,235,Brand,47748,Lakelands,21242,BURDETT,Robert,3,N,N,CDP,Christian Democratic Party,17,1.7
WA,235,Brand,47748,Lakelands,21275,NEWHOUSE,Andrew,4,N,N,FFP,Family First,17,1.7
WA,235,Brand,47748,Lakelands,20909,GRAY,Gary,5,Y,Y,ALP,Australian Labor Party,198,-4.04
WA,235,Brand,47748,Lakelands,999,Informal,Informal,999,N,N,,Informal,33,2.36
WA,235,Brand,11896,Leda,20799,JECKS,Dawn,1,N,N,GRN,The Greens,353,8.97
WA,235,Brand,11896,Leda,20857,GORDIN,Donna,2,N,N,LP,Liberal,543,2.63
