2010 Federal Election House of Representatives First Preferences By Candidate By Polling Place for VIC [Event:15508 Phase:FinalResults Generated:2013-01-22T15:02:29 Cycle:109e02bb-5f15-4808-984f-b47255b191fb Created:2013-01-22T14:55:43 Environment:PROD Site:PARKES Server:NTR01 Version:6.0.10.10009]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlace,CandidateID,Surname,GivenNm,BallotPosition,Elected,HistoricElected,PartyAb,PartyNm,OrdinaryVotes,Swing
VIC,197,Aston,2963,Rowville,21100,HANNA,Rachel,1,N,N,FFP,Family First,152,1.44
VIC,197,Aston,2963,Rowville,21092,EVANS,Rupert,2,N,N,ALP,Australian Labor Party,1383,1.32
VIC,197,Aston,2963,Rowville,21084,TUDGE,Alan,3,Y,N,LP,Liberal,1569,-4.93
VIC,197,Aston,2963,Rowville,21165,CRAIG,Salore,4,N,N,GRN,Australian Greens,272,3.62
VIC,197,Aston,2963,Rowville,999,Informal,Informal,999,N,N,,Informal,177,1.1
VIC,197,Aston,38413,Rowville Central,21100,HANNA,Rachel,1,N,N,FFP,Family First,57,0.25
VIC,197,Aston,38413,Rowville Central,21092,EVANS,Rupert,2,N,N,ALP,Australian Labor Party,615,-0.07
VIC,197,Aston,38413,Rowville Central,21084,TUDGE,Alan,3,Y,N,LP,Liberal,824,-4.44
VIC,197,Aston,38413,Rowville Central,21165,CRAIG,Salore,4,N,N,GRN,Australian Greens,169,5.59
VIC,197,Aston,38413,Rowville Central,999,Informal,Informal,999,N,N,,Informal,76,1.48
VIC,197,Aston,2964,Rowville East,21100,HANNA,Rachel,1,N,N,FFP,Family First,81,0.8
VIC,197,Aston,2964,Rowville East,21092,EVANS,Rupert,2,N,N,ALP,Australian Labor Party,908,1.38
VIC,197,Aston,2964,Rowville East,21084,TUDGE,Alan,3,Y,N,LP,Liberal,966,-4.94
VIC,197,Aston,2964,Rowville East,21165,CRAIG,Salore,4,N,N,GRN,Australian Greens,173,3.87
VIC,197,Aston,2964,Rowville East,999,Informal,Informal,999,N,N,,Informal,104,0.97
VIC,197,Aston,2965,Scoresby,21100,HANNA,Rachel,1,N,N,FFP,Family First,186,1.69
VIC,197,Aston,2965,Scoresby,21092,EVANS,Rupert,2,N,N,ALP,Australian Labor Party,1185,-0.2
VIC,197,Aston,2965,Scoresby,21084,TUDGE,Alan,3,Y,N,LP,Liberal,1180,-3.71
VIC,197,Aston,2965,Scoresby,21165,CRAIG,Salore,4,N,N,GRN,Australian Greens,282,3.96
VIC,197,Aston,2965,Scoresby,999,Informal,Informal,999,N,N,,Informal,156,2
VIC,197,Aston,31619,Special Hospital Team 1,21100,HANNA,Rachel,1,N,N,FFP,Family First,7,10.29
